prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction,recommendation
1,0.6464886408246202,0.3535113591753798,Medium,Pass,54.0,1,70.2,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6465929271285913,0.3534070728714087,Medium,Pass,38.0,3,60.66666666666666,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6475598098460216,0.3524401901539784,Medium,Pass,38.0,3,57.833333333333336,0,6.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6476707700538618,0.3523292299461382,Medium,Pass,73.0,1,82.27272727272727,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6479844069388666,0.3520155930611334,Medium,Pass,40.0,1,62.2,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6480704284315096,0.3519295715684903,Medium,Pass,20.0,3,50.71428571428572,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6483504437422666,0.3516495562577334,Medium,Pass,38.0,3,67.5,0,4.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6486273310033477,0.3513726689966523,Medium,Pass,40.0,2,57.4,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6487178495550034,0.3512821504449965,Medium,Pass,56.0,3,72.0,0,5.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6490423011425716,0.3509576988574284,Medium,Pass,40.0,6,60.333333333333336,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6516331676155074,0.3483668323844926,Medium,Pass,57.0,5,68.5,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6517673425161292,0.3482326574838708,Medium,Pass,64.0,1,72.6,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6518351465405452,0.3481648534594548,Medium,Pass,48.0,5,67.55555555555556,0,9.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6519066708512293,0.3480933291487706,Medium,Pass,48.0,1,61.375,0,8.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6520228654860727,0.3479771345139273,Medium,Pass,20.0,1,64.54545454545455,0,11.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.65286551275596,0.3471344872440399,Medium,Pass,100.0,2,100.0,0,4.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6542416956905628,0.3457583043094372,Medium,Pass,40.0,3,58.0,0,6.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6546079510342787,0.3453920489657213,Medium,Pass,30.0,1,64.8,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6548019488760871,0.3451980511239129,Medium,Pass,27.0,3,54.142857142857146,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6553162804241713,0.3446837195758286,Medium,Pass,52.0,5,65.9090909090909,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.656107466729992,0.343892533270008,Medium,Pass,35.0,1,61.18181818181818,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.656355263028216,0.343644736971784,Medium,Pass,19.0,5,65.41666666666667,0,12.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6572101649764713,0.3427898350235286,Medium,Pass,20.0,6,61.42857142857143,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6572826620532811,0.3427173379467189,Medium,Pass,24.0,1,66.9090909090909,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.657380389021988,0.3426196109780119,Medium,Pass,41.0,5,66.91666666666667,0,12.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6574141636363467,0.3425858363636532,Medium,Pass,43.0,1,71.9,0,10.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.65792259887815,0.34207740112185,Medium,Pass,50.0,6,70.71428571428571,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6589851959848497,0.3410148040151503,Medium,Pass,24.0,3,66.18181818181819,0,11.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6606806563974618,0.3393193436025382,Medium,Pass,0.0,1,58.09090909090909,0,11.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6614285467701652,0.3385714532298348,Medium,Pass,19.0,3,53.92857142857143,0,14.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6622176796977635,0.3377823203022365,Medium,Pass,53.0,1,84.125,0,8.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6636535014441082,0.3363464985558918,Medium,Pass,70.0,3,76.0,0,4.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6637127675011547,0.3362872324988453,Medium,Pass,53.0,2,77.0,0,4.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6639335007286982,0.3360664992713018,Medium,Pass,52.0,5,67.66666666666667,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6643995149516793,0.3356004850483207,Medium,Pass,55.0,3,75.75,0,8.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6661802614052701,0.3338197385947299,Medium,Pass,40.0,1,69.2,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6674053876609541,0.3325946123390458,Medium,Pass,60.0,1,71.71428571428571,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6677957788249285,0.3322042211750715,Medium,Pass,50.0,1,72.9,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6690052671664439,0.330994732833556,Medium,Pass,40.0,1,61.45454545454545,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6692887325437902,0.3307112674562098,Medium,Pass,20.0,6,52.22222222222222,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.669984261946643,0.330015738053357,Medium,Pass,40.0,1,62.45454545454545,0,11.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6701229445326068,0.3298770554673932,Medium,Pass,42.0,5,59.583333333333336,0,12.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6702662342718665,0.3297337657281335,Medium,Pass,23.0,3,58.142857142857146,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6703944109801606,0.3296055890198394,Medium,Pass,52.0,1,65.0,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6721754935835139,0.3278245064164861,Medium,Pass,38.0,5,66.08333333333333,0,12.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.673012014333261,0.326987985666739,Medium,Pass,1.0,1,41.2,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6730922521191806,0.3269077478808194,Medium,Pass,0.0,1,55.4,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.674151335660002,0.325848664339998,Medium,Pass,38.0,3,52.142857142857146,0,7.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6751936128305468,0.3248063871694532,Medium,Pass,49.0,5,69.91666666666667,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6762802786349766,0.3237197213650233,Medium,Pass,40.0,6,66.66666666666667,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6766724206360867,0.3233275793639133,Medium,Pass,18.0,5,58.25,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.676776467748656,0.323223532251344,Medium,Pass,26.0,3,65.14285714285714,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6771826261008222,0.3228173738991777,Medium,Pass,50.0,2,63.8,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6778732414883829,0.3221267585116171,Medium,Pass,32.0,6,68.22222222222223,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6779822787684442,0.3220177212315558,Medium,Pass,15.0,2,57.66666666666666,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6785808170618733,0.3214191829381266,Medium,Pass,42.0,5,69.33333333333333,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6789058634808943,0.3210941365191057,Medium,Pass,52.0,1,68.8,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6790464408260002,0.3209535591739998,Medium,Pass,37.0,5,66.0,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6824464183863205,0.3175535816136795,Medium,Pass,1.0,1,46.4,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6830063033779287,0.3169936966220713,Medium,Pass,40.0,3,60.285714285714285,0,7.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6831006324555694,0.3168993675444306,Medium,Pass,77.0,4,81.66666666666667,0,3.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6836268328466464,0.3163731671533536,Medium,Pass,60.0,4,68.0,0,4.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6846786579010143,0.3153213420989856,Medium,Pass,28.0,2,64.0,0,9.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6849628830771131,0.3150371169228869,Medium,Pass,17.0,3,47.85714285714285,0,7.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6855941374317068,0.3144058625682931,Medium,Pass,40.0,1,64.27272727272727,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6867300153272335,0.3132699846727664,Medium,Pass,41.0,5,70.36363636363636,0,11.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6870976829232999,0.3129023170767001,Medium,Pass,42.0,1,75.7,0,10.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6871520876996396,0.3128479123003603,Medium,Pass,70.0,1,85.72727272727273,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6872331674321258,0.3127668325678742,Medium,Pass,38.0,2,61.22222222222222,0,9.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6878718222892027,0.3121281777107972,Medium,Pass,20.0,1,58.18181818181818,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6879648484489335,0.3120351515510665,Medium,Pass,58.0,3,69.4,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.687989134720745,0.312010865279255,Medium,Pass,60.0,1,77.25,0,8.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6880923602349768,0.3119076397650232,Medium,Pass,38.0,5,67.9090909090909,0,11.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6887745598500276,0.3112254401499724,Medium,Pass,1.0,1,42.0,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6892784911240225,0.3107215088759775,Medium,Pass,43.0,3,61.5,0,6.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6896193995835773,0.3103806004164227,Medium,Pass,58.0,1,75.77777777777777,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6907321750171174,0.3092678249828826,Medium,Pass,25.0,2,58.75,0,8.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6912083772817094,0.3087916227182906,Medium,Pass,37.0,3,62.42857142857143,0,7.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6928835914138984,0.3071164085861015,Medium,Pass,69.0,5,81.57142857142857,0,7.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6929307443448364,0.3070692556551636,Medium,Pass,43.0,4,55.25,0,4.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6930545259752324,0.3069454740247676,Medium,Pass,19.0,3,71.5,0,6.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6942588444239016,0.3057411555760984,Medium,Pass,44.0,4,61.25,0,4.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6952080431573613,0.3047919568426387,Medium,Pass,50.0,6,69.55555555555556,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6963611502892195,0.3036388497107805,Medium,Pass,53.0,5,70.58333333333333,0,12.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6971813409302773,0.3028186590697227,Medium,Pass,30.0,2,78.0,0,7.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6975303359516576,0.3024696640483424,Medium,Pass,40.0,6,59.66666666666666,0,9.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6980771576447848,0.3019228423552151,Medium,Pass,45.0,1,59.4,0,5.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6998680173516043,0.3001319826483957,Medium,Pass,51.0,4,61.75,0,4.0,1,Pass,1,"PRIORITY: Offer additional support, weekly check-ins"
1,0.6999066612071387,0.3000933387928612,Medium,Pass,73.0,4,86.0,0,3.0,0,Fail,0,"PRIORITY: Offer additional support, weekly check-ins"
0,0.0003610426669163,0.9996389573330836,High,Fail,84.0,5,90.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0003653795014614,0.9996346204985386,High,Fail,46.0,5,65.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0003777214142552,0.9996222785857448,High,Fail,62.0,5,68.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0003975277612558,0.999602472238744,High,Fail,79.0,5,88.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004013840708993,0.9995986159291008,High,Fail,68.0,5,75.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004158537300161,0.999584146269984,High,Fail,90.0,5,90.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004243228749249,0.999575677125075,High,Fail,85.0,5,85.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004263029118495,0.9995736970881504,High,Fail,62.0,5,79.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004362952726579,0.999563704727342,High,Fail,84.0,5,90.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004406318393635,0.9995593681606364,High,Fail,44.0,5,47.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004426952542845,0.9995573047457154,High,Fail,63.0,5,79.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004432700405496,0.9995567299594504,High,Fail,72.0,5,83.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004455656681055,0.9995544343318944,High,Fail,58.0,5,58.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004473215594864,0.9995526784405137,High,Fail,94.0,5,94.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004563232303272,0.9995436767696728,High,Fail,76.0,5,83.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004688669632613,0.9995311330367388,High,Fail,84.0,5,84.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.000470607919119,0.999529392080881,High,Fail,58.0,5,58.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004797813910632,0.9995202186089368,High,Fail,88.0,5,92.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004808496675795,0.9995191503324204,High,Fail,42.0,5,56.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004899336288076,0.9995100663711924,High,Fail,88.0,5,88.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004905890937301,0.9995094109062698,High,Fail,54.0,5,59.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004972988518387,0.9995027011481612,High,Fail,62.0,5,67.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0004995652555162,0.9995004347444838,High,Fail,66.0,5,66.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005057371945474,0.9994942628054524,High,Fail,93.0,5,93.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.000513638031262,0.999486361968738,High,Fail,92.0,5,92.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005179293810231,0.9994820706189768,High,Fail,75.0,5,81.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005190586766559,0.999480941323344,High,Fail,64.0,5,64.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005203632215888,0.9994796367784112,High,Fail,82.0,5,82.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.000525013657568,0.999474986342432,High,Fail,66.0,5,69.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005258375637941,0.999474162436206,High,Fail,76.0,5,80.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005299514336147,0.9994700485663852,High,Fail,92.0,5,92.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005386607091143,0.9994613392908857,High,Fail,82.0,5,84.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005397481328402,0.9994602518671596,High,Fail,66.0,5,73.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005430350093671,0.9994569649906327,High,Fail,40.0,5,40.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005453357621934,0.9994546642378066,High,Fail,78.0,5,79.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005490879328285,0.9994509120671716,High,Fail,70.0,5,81.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005491991451751,0.9994508008548249,High,Fail,74.0,5,75.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005499179738265,0.9994500820261734,High,Fail,32.0,5,41.0,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005499910289377,0.9994500089710624,High,Fail,23.0,5,45.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005501677496794,0.9994498322503204,High,Fail,74.0,5,74.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005518533202762,0.9994481466797236,High,Fail,26.0,3,32.333333333333336,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005531395903999,0.9994468604096,High,Fail,68.0,5,71.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005624204535869,0.9994375795464132,High,Fail,70.0,5,87.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005631132214231,0.9994368867785768,High,Fail,64.0,5,69.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005639030606093,0.9994360969393906,High,Fail,60.0,5,69.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005664611020651,0.9994335388979348,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005681659174088,0.9994318340825912,High,Fail,70.0,5,82.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005710058165985,0.9994289941834016,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0005735455218012,0.9994264544781988,High,Fail,68.0,5,68.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
